Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
352,767.3611,767.3611,0.9335,132.6475,141.2923,145.4863,1.8293,1,1,928,1033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3014,0.1991,0.3347,5.0222,200.0865,0.4747,2023-03-14,31.2576,59.7063,31.2576,36.8963,38.2340,13.7049,70.0000,-20.0000,0.9950,0.5012,0.0000,0.0730,129.5576,9.4534,Dag_20230314_1m_4x-01_000001.tif,49,48,832,1405,139.1913,64.9402,403CA5AA-1463-444F-A837-A008EF70F4F7,1,278.0221,0.9388,1.0968,1.0297,1.3895,0.0000,0.0000,0.0000,9.9348,228,0.0000,0,0.0000,0.0000,50944.0000,0.3445,15:06:58,2023-03-14T15:06:58.821,0.4765,1.599055e+04,1.114447e+05,53.9643
353,3334.0703,3426.2410,0.9007,119.7690,128.5206,134.1028,1.8293,1,1,599,607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0388,0.3397,25.7481,454.3933,0.2691,2023-03-14,65.1542,140.9577,66.0487,80.4881,38.2340,78.8775,75.0000,0.0000,2.9702,0.2519,0.0000,0.0127,584.6506,7.4121,Dag_20230314_1m_4x-01_000001.tif,93,88,882,1405,126.5530,147.2586,A480D33F-4487-4D7B-9DB4-CCD855E10469,1,1184.1255,0.9319,1.1197,1.0434,2.6059,0.0000,0.0000,0.0000,19.8684,228,0.0000,0,0.0000,0.0000,159963.0000,0.2739,15:06:58,2023-03-14T15:06:58.821,0.5378,1.448191e+05,1.466443e+06,134.4536
354,500.4605,508.0378,0.7309,115.0570,125.4335,129.5741,1.8293,1,1,873,447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7550,0.6459,0.9208,1.5483,103.0301,0.9907,2023-03-14,25.2429,29.1164,25.4333,60.4355,38.2340,2.4573,-30.0000,65.0000,0.3111,0.7627,0.0000,0.4070,46.7683,19.0327,Dag_20230314_1m_4x-01_000001.tif,28,32,972,1405,122.8175,35.6713,9A60C409-D2AB-43D1-8DF5-6D4F3309DAB8,1,131.6019,0.9173,1.1262,1.0330,1.2773,0.0000,0.0000,0.0000,18.6679,228,0.0000,0,0.0000,0.0000,32301.0000,0.7915,15:06:58,2023-03-14T15:06:58.821,0.1330,8.422062e+03,1.292438e+04,21.0369
355,594.8291,783.2707,0.8329,114.1833,116.6967,118.9500,1.8293,1,1,204,87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8266,0.8630,0.9695,1.1587,117.5548,1.0000,2023-03-14,27.5202,33.6388,31.5799,109.3226,38.4060,1.0000,-85.0000,0.0000,0.0000,1.1142,0.0000,1.0000,33.6582,33.6582,Dag_20230314_1m_4x-01_000001.tif,34,31,1006,1405,116.1833,37.5007,4CE71F9F-633E-4627-83CA-2019DAC62174,1,134.6328,0.9785,1.0417,1.0193,1.1453,0.0000,0.0000,0.0000,23.0329,229,0.0000,0,0.0000,0.0000,34855.0000,0.7774,15:06:58,2023-03-14T15:06:58.987,0.1819,1.091320e+04,1.993058e+04,30.1835
356,602.5624,610.3071,0.7706,118.2211,123.9109,128.5347,1.8293,1,1,393,836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4714,0.2231,0.6217,4.4831,147.0611,0.6194,2023-03-14,27.6985,43.0394,27.8759,105.0090,38.5620,12.0006,-25.0000,30.0000,1.2867,0.4373,0.0000,0.0833,110.8530,9.2373,Dag_20230314_1m_4x-01_000001.tif,41,40,1039,1405,122.7327,48.4764,6DD50F1A-3658-4317-BA96-27EAA2F79F57,3,240.1806,0.9541,1.0872,1.0373,1.6332,0.0000,0.0000,0.0000,21.4622,230,0.0000,0,0.0000,0.0000,37188.0000,0.3932,15:06:59,2023-03-14T15:06:59.154,0.3564,1.112671e+04,4.174420e+04,32.0127
357,457.7958,457.7958,0.8833,126.1585,134.6951,137.3740,1.8293,1,1,731,818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8717,0.8535,0.9769,1.1717,95.0266,1.0000,2023-03-14,24.1430,26.2708,24.1430,46.0816,38.5620,1.0000,20.0000,-55.0000,0.0000,1.0966,0.0000,1.0000,27.5235,27.5235,Dag_20230314_1m_4x-01_000001.tif,29,30,1081,1405,132.4431,30.1835,4C6DD162-3F7D-4535-A7EE-3B120CE1D887,1,110.0942,0.9366,1.0889,1.0199,1.1586,0.0000,0.0000,0.0000,10.5820,230,0.0000,0,0.0000,0.0000,32581.0000,0.8424,15:06:59,2023-03-14T15:06:59.154,0.0810,7.368370e+03,9.493308e+03,22.8663
358,759.4190,759.4190,0.4277,86.0275,89.9780,91.0110,1.8293,1,1,897,1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2546,0.4316,0.5400,2.3172,150.4143,0.8185,2023-03-14,31.0954,44.0556,31.0954,148.5529,38.7340,5.0830,-90.0000,0.0000,0.3217,0.7566,0.0000,0.1967,78.5773,15.4589,Dag_20230314_1m_4x-01_000001.tif,47,28,1113,1405,88.8815,59.4522,1AFF2081-7AD3-4766-8A1A-D3653AEAEAF4,1,188.0725,0.9561,1.0579,1.0115,1.2504,0.0000,0.0000,0.0000,38.1841,231,0.0000,0,0.0000,0.0000,32264.0000,0.1817,15:06:59,2023-03-14T15:06:59.320,0.2942,1.574295e+04,4.477166e+04,24.6955
359,727.7390,733.0090,0.8079,94.8091,103.1567,106.7407,1.8293,1,1,850,1604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7088,0.6054,0.9051,1.6517,121.9837,0.9645,2023-03-14,30.4399,35.1124,30.5499,138.1216,38.7340,2.8366,-70.0000,40.0000,0.4718,0.6794,0.0000,0.3525,57.8853,20.4069,Dag_20230314_1m_4x-01_000001.tif,33,34,1143,1405,101.0684,39.3299,883D60C2-B37F-4BE1-84EA-0F942767D894,1,156.5844,0.9191,1.1258,1.0347,1.2837,0.0000,0.0000,0.0000,34.3227,231,0.0000,0,0.0000,0.0000,35475.0000,0.6185,15:06:59,2023-03-14T15:06:59.320,0.1331,1.476819e+04,2.266627e+04,30.1835
360,2517.5325,2558.4552,0.7291,120.0598,126.2026,130.7133,1.8293,1,1,604,1558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0973,0.3620,10.2803,366.9908,0.3495,2023-03-14,56.6164,112.9593,57.0747,86.5147,38.7340,30.2636,-15.0000,-70.0000,1.5409,0.3936,0.0000,0.0330,318.3922,10.5206,Dag_20230314_1m_4x-01_000001.tif,74,82,0,1500,124.8804,125.3070,6CDE811A-ABDB-4551-B431-1143FB3BD01F,1,657.8256,0.9513,1.0887,1.0357,1.7925,0.0000,0.0000,0.0000,19.6512,231,0.0000,0,0.0000,0.0000,123257.0000,0.0819,15:06:59,2023-03-14T15:06:59.320,0.4988,9.502250e+04,7.546826e+05,94.2090
361,1284.4318,1287.2125,0.6694,112.0486,118.4101,123.6259,1.8293,1,1,453,1541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0429,0.1206,0.3131,8.2895,258.4564,0.4254,2023-03-14,40.4399,78.5075,40.4837,133.0573,38.9060,24.0004,-90.0000,5.0000,1.1611,0.4627,0.0000,0.0417,211.5058,8.8126,Dag_20230314_1m_4x-01_000001.tif,68,49,84,1500,117.0917,97.8675,0B8B6F1F-00F7-47B3-A288-E5261043A292,1,440.6367,0.9463,1.1033,1.0440,1.7049,0.0000,0.0000,0.0000,23.4784,232,0.0000,0,0.0000,0.0000,65103.0000,0.0760,15:06:59,2023-03-14T15:06:59.489,0.4849,3.462824e+04,2.533561e+05,61.2815
362,321.1219,321.1219,0.9214,78.3842,83.8316,84.0263,1.8293,1,1,615,730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9201,0.9997,0.9938,1.0003,78.6682,1.0000,2023-03-14,20.2204,21.3418,20.2204,136.9268,38.9060,1.0000,10.0000,-80.0000,0.0000,1.0231,0.0000,1.0000,22.3495,22.3495,Dag_20230314_1m_4x-01_000001.tif,26,26,135,1500,82.2263,22.8663,0EFB1A5F-F509-4F4B-89B9-ABFD12166163,1,89.3980,0.9350,1.0720,1.0023,1.1364,0.0000,0.0000,0.0000,37.0693,232,0.0000,0,0.0000,0.0000,15623.0000,0.8669,15:06:59,2023-03-14T15:06:59.489,0.0525,4.328811e+03,5.089719e+03,19.2077
363,321.1219,321.1219,0.7013,136.3789,143.4737,146.3421,1.8293,1,1,538,1188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4805,0.3565,0.5707,2.8053,107.6588,0.6810,2023-03-14,20.2204,30.5391,20.2204,30.1159,39.0620,6.6629,55.0000,15.0000,0.8246,0.5481,0.0000,0.1501,65.0870,9.7685,Dag_20230314_1m_4x-01_000001.tif,32,31,163,1500,141.6947,35.6713,930EB7C4-2044-480C-BCB8-9CCB475B7CF0,2,149.7110,0.9506,1.0731,1.0200,1.3906,0.0000,0.0000,0.0000,10.3650,233,0.0000,0,0.0000,0.0000,26922.0000,0.2179,15:06:59,2023-03-14T15:06:59.655,0.3379,4.328811e+03,1.491315e+04,26.5249
364,525.7716,525.7716,0.8814,94.8315,104.5824,109.1209,1.8293,1,1,618,177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8059,0.7890,0.9492,1.2675,103.4782,1.0000,2023-03-14,25.8734,29.1672,25.8734,80.9107,39.0620,1.0000,55.0000,20.0000,0.0000,1.1222,0.0000,1.0000,30.1565,30.1565,Dag_20230314_1m_4x-01_000001.tif,32,29,196,1500,102.2088,33.8421,BEE87031-3BAF-4446-B65F-32FCBEC18BCC,1,120.6261,0.9068,1.1507,1.0434,1.1657,0.0000,0.0000,0.0000,30.4901,233,0.0000,0,0.0000,0.0000,27903.0000,0.7919,15:06:59,2023-03-14T15:06:59.655,0.1129,9.069001e+03,1.299217e+04,24.6955
365,911.6901,911.6901,0.5080,110.7690,111.7524,123.4071,1.8293,1,1,849,438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0492,0.1620,20.3297,323.7914,0.2212,2023-03-14,34.0705,99.0871,34.0705,160.2553,39.2340,61.8516,80.0000,-30.0000,1.1634,0.4622,0.0000,0.0162,294.8391,4.7669,Dag_20230314_1m_4x-01_000001.tif,88,53,227,1500,112.7857,136.2828,28EE04BE-DEB4-4281-ADB0-AD7E59B2AE51,2,599.2119,0.9912,1.1141,1.1043,1.8506,0.0000,0.0000,0.0000,23.5709,234,0.0000,0,0.0000,0.0000,47370.0000,0.2509,15:06:59,2023-03-14T15:06:59.821,0.6562,2.070783e+04,5.093892e+05,63.1108
366,467.7914,551.2307,0.5596,118.3080,125.1720,130.3840,1.8293,1,1,425,335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5682,0.5386,0.7919,1.8565,117.0430,0.9386,2023-03-14,24.4051,33.5372,26.4924,85.7206,39.2340,3.5508,-90.0000,-20.0000,0.3489,0.7413,0.0000,0.2816,57.9887,16.3310,Dag_20230314_1m_4x-01_000001.tif,38,28,282,1500,123.7280,42.9885,3873A139-4D34-426B-9011-2418E32F032A,1,148.6395,0.9452,1.1021,1.0416,1.2700,0.0000,0.0000,0.0000,19.6344,234,0.0000,0,0.0000,0.0000,30932.0000,0.5223,15:06:59,2023-03-14T15:06:59.821,0.2723,7.611007e+03,1.975048e+04,21.0369
367,1689.4929,1692.3350,0.4335,116.7114,122.5500,128.1114,1.8293,1,1,890,131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0809,0.2898,12.3660,321.8175,0.3678,2023-03-14,46.3803,99.0363,46.4193,114.9291,39.2340,36.8217,85.0000,-25.0000,1.1859,0.4575,0.0000,0.0272,293.8975,7.9816,Dag_20230314_1m_4x-01_000001.tif,88,53,312,1500,121.4429,134.4536,0F7339E4-02E1-40F9-AB3B-0256D0091962,2,603.7582,0.9524,1.0977,1.0454,1.8761,0.0000,0.0000,0.0000,26.6424,234,0.0000,0,0.0000,0.0000,85010.0000,0.2565,15:06:59,2023-03-14T15:06:59.821,0.5317,5.223942e+04,5.086060e+05,64.9402
368,1638.3972,1649.7415,0.7765,121.6041,129.1422,134.2170,1.8293,1,1,403,107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0759,0.2003,13.1725,405.4854,0.2218,2023-03-14,45.6735,125.2562,45.8314,94.3058,39.2340,39.3572,0.0000,55.0000,1.1763,0.4595,0.0000,0.0254,300.5794,7.6372,Dag_20230314_1m_4x-01_000001.tif,85,90,367,1500,127.4487,138.1121,F82ED2F2-C2EB-4F24-91F5-793138CF45F5,1,616.4333,0.9416,1.1037,1.0393,1.5202,0.0000,0.0000,0.0000,16.8188,234,0.0000,0,0.0000,0.0000,86920.0000,0.1683,15:06:59,2023-03-14T15:06:59.821,0.6354,4.988760e+04,1.028956e+06,88.7210
369,1159.8523,1159.8523,0.0675,131.4031,132.3425,141.4736,1.8293,1,1,881,1426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0339,0.0275,29.5306,695.4255,0.2449,2023-03-14,38.4288,217.5343,38.4288,86.0543,39.4060,90.7620,-90.0000,5.0000,0.1610,0.8614,0.0000,0.0110,393.9557,4.3405,Dag_20230314_1m_4x-01_000001.tif,200,33,459,1500,133.0900,339.3351,8B927C29-CF53-4DF8-951D-A62BB2A131C8,1,796.5924,0.9929,1.0766,1.0690,1.1455,0.0000,0.0000,0.0000,12.4106,235,0.0000,0,0.0000,0.0000,68009.0000,0.2368,15:06:59,2023-03-14T15:06:59.988,0.8233,2.971446e+04,5.389911e+06,28.3541
370,556.3396,571.6993,0.7750,118.3509,126.0070,131.3825,1.8293,1,1,461,1157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7564,0.7018,0.9263,1.4249,109.1546,0.9898,2023-03-14,26.6149,30.8948,26.9798,91.4262,39.5620,1.9683,-50.0000,65.0000,0.2273,0.8148,0.0000,0.5080,43.7804,22.2425,Dag_20230314_1m_4x-01_000001.tif,30,32,494,1500,124.3228,35.6713,52DA6BDD-6DB4-43E2-95CC-10FA52DE0464,1,132.0458,0.9392,1.1101,1.0427,1.2097,0.0000,0.0000,0.0000,18.0195,236,0.0000,0,0.0000,0.0000,35432.0000,0.5837,15:07:00,2023-03-14T15:07:00.155,0.1385,9.871285e+03,1.544033e+04,24.6955
371,2421.2404,2432.8993,0.8210,108.3071,107.9549,114.3333,1.8293,1,1,345,1126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0441,0.2945,22.6616,416.0308,0.2432,2023-03-14,55.5231,128.6608,55.6567,174.1069,39.5620,69.1791,-10.0000,30.0000,2.4098,0.2933,0.0000,0.0145,470.9288,6.8074,Dag_20230314_1m_4x-01_000001.tif,85,89,528,1500,108.7977,138.1121,ED83F6CA-5606-480C-85DB-1D6C11E8E91C,1,955.4723,1.0033,1.0556,1.0591,2.2966,0.0000,0.0000,0.0000,26.7883,236,0.0000,0,0.0000,0.0000,103793.0000,0.2012,15:07:00,2023-03-14T15:07:00.155,0.5685,8.962325e+04,1.115160e+06,116.1606
372,1337.3492,1351.3043,0.5410,113.3026,120.5409,122.5200,1.8293,1,1,277,575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4173,0.3947,0.6965,2.5333,189.3147,0.8169,2023-03-14,41.2646,56.5559,41.4793,48.6034,39.7340,5.7858,5.0000,-90.0000,0.5448,0.6473,0.0000,0.1728,105.9692,18.3155,Dag_20230314_1m_4x-01_000001.tif,39,51,619,1500,118.5965,68.5987,626F7138-FF2A-47A8-AA26-BB2C48BC98B4,1,248.5694,0.9400,1.0814,1.0164,1.3130,0.0000,0.0000,0.0000,22.3816,237,0.0000,0,0.0000,0.0000,68193.0000,0.3969,15:07:00,2023-03-14T15:07:00.321,0.2704,3.679011e+04,9.471776e+04,44.8178
373,354.6571,354.6571,0.2382,127.1029,136.3775,139.3480,1.8293,1,1,866,937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2171,0.3987,0.3595,2.5080,125.6065,0.8608,2023-03-14,21.2500,36.1795,21.2500,48.5942,39.9060,5.7039,80.0000,-10.0000,0.1184,0.8941,0.0000,0.1753,62.4002,10.9399,Dag_20230314_1m_4x-01_000001.tif,44,22,672,1500,133.9069,55.7936,0533DD42-FAD5-4339-8B63-489361405D87,1,146.6802,0.9320,1.0963,1.0218,1.1678,0.0000,0.0000,0.0000,11.4885,238,0.0000,0,0.0000,0.0000,27317.0000,0.2642,15:07:00,2023-03-14T15:07:00.488,0.4126,5.024315e+03,2.479624e+04,10.0611
374,323.5013,325.8833,0.5614,100.6440,105.7906,109.6806,1.8293,1,1,733,784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5986,0.4514,0.7640,2.2155,96.2733,0.8951,2023-03-14,20.2952,26.8297,20.3698,127.2344,39.9060,4.7497,50.0000,-40.0000,0.6323,0.6126,0.0000,0.2105,55.2419,11.6306,Dag_20230314_1m_4x-01_000001.tif,32,27,696,1500,104.6911,33.8421,8BFEAD42-F0CE-4543-AF45-DB640B53CB77,1,133.7451,0.9514,1.0898,1.0368,1.3892,0.0000,0.0000,0.0000,29.1929,238,0.0000,0,0.0000,0.0000,19996.0000,0.4811,15:07:00,2023-03-14T15:07:00.488,0.2436,4.377013e+03,1.011225e+04,15.5490
375,1115.8318,1121.3260,0.8474,103.2283,107.0182,113.6364,1.8293,1,1,933,595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0947,0.2339,10.5634,314.0195,0.2496,2023-03-14,37.6925,96.2923,37.7851,167.5259,40.0620,31.1537,-90.0000,35.0000,0.9596,0.5103,0.0000,0.0321,227.6239,7.3065,Dag_20230314_1m_4x-01_000001.tif,78,65,725,1500,106.6323,116.1606,CB5C8863-96A9-411B-8979-8BE2D6E5679B,1,469.8608,0.9646,1.1008,1.0618,1.4963,0.0000,0.0000,0.0000,25.5638,239,0.0000,0,0.0000,0.0000,52783.0000,0.3470,15:07:00,2023-03-14T15:07:00.655,0.6086,2.803896e+04,4.674913e+05,79.5746
376,2380.4630,2386.2856,0.9317,112.1064,111.9723,116.9372,1.8293,1,1,384,1459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0176,0.0399,0.3074,25.0588,404.2190,0.2481,2023-03-14,55.0536,124.9005,55.1209,151.9101,40.2340,76.7116,-45.0000,-70.0000,2.7597,0.2660,0.0000,0.0130,491.7462,6.4103,Dag_20230314_1m_4x-01_000001.tif,83,81,792,1500,112.5745,130.7950,D03717AF-8F1B-42F5-9AFE-1F3FC6BDC095,2,996.3131,1.0012,1.0431,1.0443,2.4648,0.0000,0.0000,0.0000,27.0769,240,0.0000,0,0.0000,0.0000,105820.0000,0.1952,15:07:00,2023-03-14T15:07:00.823,0.5592,8.736872e+04,1.020215e+06,117.9898
377,725.1055,748.8432,0.7743,127.3686,135.4200,138.3143,1.8293,1,1,506,1011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7924,0.8384,0.9495,1.1928,117.9948,1.0000,2023-03-14,30.3847,33.8421,30.8781,44.6667,40.2340,1.0000,-70.0000,20.0000,0.0000,1.2269,0.0000,1.0000,33.5472,33.5472,Dag_20230314_1m_4x-01_000001.tif,34,31,875,1500,133.3600,41.1593,4A869992-25B4-4D57-8025-C5045CD0E9CC,1,134.1889,0.9405,1.0859,1.0214,1.1372,0.0000,0.0000,0.0000,13.0816,240,0.0000,0,0.0000,0.0000,46676.0000,0.7801,15:07:00,2023-03-14T15:07:00.823,0.1022,1.468810e+04,2.029404e+04,28.3541
378,1074.7033,1088.3973,0.7649,96.6437,97.3375,100.0021,1.8293,1,1,568,709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4083,0.3168,0.7065,3.1570,166.1808,0.7899,2023-03-14,36.9913,49.1370,37.2262,133.2458,40.2340,7.7895,80.0000,-10.0000,1.0152,0.4962,0.0000,0.1284,112.4372,14.4345,Dag_20230314_1m_4x-01_000001.tif,44,38,908,1500,97.4458,55.7936,C0E9D13E-42E9-473C-9484-B53C72245B35,1,253.7434,0.9929,1.0347,1.0274,1.5269,0.0000,0.0000,0.0000,32.5454,240,0.0000,0,0.0000,0.0000,46774.0000,0.2720,15:07:00,2023-03-14T15:07:00.823,0.2472,2.650310e+04,6.211913e+04,41.1593
379,3011.1565,3159.0475,0.9218,122.9281,132.0329,137.7160,1.8293,1,1,678,126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0531,0.3665,18.8325,419.0509,0.2982,2023-03-14,61.9187,129.6262,63.4210,71.2544,40.2340,57.1467,-70.0000,70.0000,2.5224,0.2839,0.0000,0.0175,480.0361,8.4001,Dag_20230314_1m_4x-01_000001.tif,84,85,948,1500,129.9619,136.2828,64DE7A0D-FE3F-41CC-9527-E7A104D2F25E,1,976.8723,0.9310,1.1203,1.0430,2.3312,0.0000,0.0000,0.0000,18.3995,240,0.0000,0,0.0000,0.0000,150106.0000,0.2027,15:07:00,2023-03-14T15:07:00.823,0.5223,1.242979e+05,1.140453e+06,121.6484
380,625.8299,625.8299,0.5352,107.0673,107.9231,113.9295,1.8293,1,1,800,1718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1614,0.2686,6.1977,225.1987,0.4105,2023-03-14,28.2282,67.8874,28.2282,140.9559,40.9060,17.4131,60.0000,-25.0000,0.4596,0.6851,0.0000,0.0574,134.8344,7.7433,Dag_20230314_1m_4x-01_000001.tif,60,44,1035,1500,108.3333,92.3796,A9D3C260-932B-4900-855A-424E4E50A34F,1,285.1554,0.9921,1.0641,1.0557,1.2662,0.0000,0.0000,0.0000,29.8268,244,0.0000,0,0.0000,0.0000,33800.0000,0.0666,15:07:01,2023-03-14T15:07:01.489,0.5842,1.177737e+04,1.638194e+05,39.3299
381,2464.9797,2488.3278,0.8393,108.3581,111.4427,116.4180,1.8293,1,1,205,1574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0359,0.3037,27.8500,418.1792,0.2417,2023-03-14,56.0224,129.4738,56.2871,151.7194,40.9060,85.4815,-90.0000,-60.0000,2.9861,0.2509,0.0000,0.0117,528.6501,6.1844,Dag_20230314_1m_4x-01_000001.tif,87,84,1081,1500,111.0826,132.6242,21A5B10F-6352-4C78-984B-0304FDBCC641,2,1069.6689,0.9723,1.0744,1.0446,2.5579,0.0000,0.0000,0.0000,26.6633,244,0.0000,0,0.0000,0.0000,107639.0000,0.2194,15:07:01,2023-03-14T15:07:01.489,0.5673,9.206273e+04,1.136434e+06,121.6484
382,698.8271,704.0744,0.6342,111.0706,120.3059,123.8471,1.8293,1,1,662,1153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5609,0.5832,0.8191,1.7145,126.3361,0.9526,2023-03-14,29.8291,36.4336,29.9409,77.3562,40.9060,3.0596,5.0000,-90.0000,0.3203,0.7574,0.0000,0.3268,59.1736,19.3405,Dag_20230314_1m_4x-01_000001.tif,30,38,0,1702,117.9412,44.8178,27D58AF0-3F54-4163-8846-91717B5C839F,1,157.0282,0.9232,1.1150,1.0294,1.2429,0.0000,0.0000,0.0000,30.5376,244,0.0000,0,0.0000,0.0000,40100.0000,0.3698,15:07:01,2023-03-14T15:07:01.489,0.1813,1.389692e+04,2.532231e+04,28.3541
383,1176.3985,1176.3985,0.6798,103.8085,114.6576,119.6306,1.8293,1,1,789,720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6693,0.7416,0.8913,1.3484,147.8831,0.9673,2023-03-14,38.7019,43.4459,38.7019,79.1707,40.9060,1.6183,-40.0000,50.0000,0.0518,0.9507,0.0000,0.6179,52.9134,32.6960,Dag_20230314_1m_4x-01_000001.tif,37,39,40,1702,111.9981,50.3057,DBC1B4B0-21EE-4FA4-8DF0-56711ED8F188,1,171.2188,0.9054,1.1524,1.0434,1.1578,0.0000,0.0000,0.0000,19.6300,244,0.0000,0,0.0000,0.0000,57903.0000,0.6275,15:07:01,2023-03-14T15:07:01.489,0.1092,3.035257e+04,4.293824e+04,33.8421
384,1618.5592,1621.3921,0.7091,91.8741,99.4756,102.5096,1.8293,1,1,307,1332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6609,0.6539,0.8928,1.5294,177.0266,0.9408,2023-03-14,45.3962,52.2875,45.4359,74.8866,41.2340,2.3856,50.0000,-60.0000,0.1312,0.8840,0.0000,0.4192,73.4606,30.7937,Dag_20230314_1m_4x-01_000001.tif,44,41,81,1702,97.5556,64.9402,9BBEE982-D1CD-4271-B468-7249FAE5BDAD,1,208.5087,0.9236,1.1158,1.0305,1.1778,0.0000,0.0000,0.0000,36.5190,246,0.0000,0,0.0000,0.0000,65850.0000,0.6641,15:07:01,2023-03-14T15:07:01.821,0.1318,4.898427e+04,7.485004e+04,42.9885
385,345.0277,418.0970,0.7274,115.2150,113.4750,115.0100,1.8293,1,1,349,1118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7882,0.8204,0.9350,1.2189,92.1635,1.0000,2023-03-14,20.9596,25.5086,23.0724,154.0408,41.2340,1.0000,10.0000,-55.0000,0.0000,1.1119,0.0000,1.0000,27.1447,27.1447,Dag_20230314_1m_4x-01_000001.tif,28,30,124,1702,114.1500,30.1835,DD6C593F-BECC-4830-A5F6-34E8F7CEE850,1,108.5787,1.0153,0.9982,1.0135,1.1781,0.0000,0.0000,0.0000,21.6312,246,0.0000,0,0.0000,0.0000,22830.0000,0.7828,15:07:01,2023-03-14T15:07:01.821,0.1783,4.821085e+03,8.690746e+03,19.2077
386,903.6082,906.3014,0.1306,102.9928,105.2614,109.1679,1.8293,1,1,215,715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1618,0.1930,6.1796,261.6796,0.6967,2023-03-14,33.9192,79.6254,33.9697,163.1382,41.2340,17.3562,-25.0000,65.0000,0.2619,0.7925,0.0000,0.0576,155.8120,8.9773,Dag_20230314_1m_4x-01_000001.tif,42,75,156,1702,105.0264,123.4778,44CC77F7-DED7-441A-8EC9-D4800EB592D9,1,329.5786,0.9784,1.0600,1.0371,1.2595,0.0000,0.0000,0.0000,30.1944,246,0.0000,0,0.0000,0.0000,43796.0000,0.3888,15:07:01,2023-03-14T15:07:01.821,0.5740,2.043309e+04,2.643339e+05,15.5490
