Name,Date,Time,CollageFile,ImageFilename,Id,GroupId,Uuid,SrcImage,SrcX,SrcY,ImageX,ImageY,ImageW,ImageH,Timestamp,ElapsedTime,CalConst,CalImage,AbdArea,AbdDiameter,AbdVolume,AspectRatio,AvgBlue,AvgGreen,AvgRed,BiovolumeCylinder,BiovolumePSpheroid,BiovolumeSphere,Ch1Area,Ch1Peak,Ch1Width,Ch2Area,Ch2Ch1Ratio,Ch2Peak,Ch2Width,Ch3Area,Ch3Peak,Ch3Width,CircleFit,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,EdgeGradient,Elongation,EsdDiameter,EsdVolume,FdDiameter,FeretMaxAngle,FeretMinAngle,FiberCurl,FiberStraightness,FilledArea,FilterScore,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Intensity,Length,Perimeter,Ppc,RatioBlueGreen,RatioRedBlue,RatioRedGreen,Roughness,ScatterArea,ScatterPeak,SigmaIntensity,SphereComplement,SphereCount,SphereUnknown,SphereVolume,SumIntensity,Symmetry,Transparency,Width,Preprocessing,PreprocessingTrue,LabelPredicted,ProbabilityScore,LabelTrue
Dag_20230314_1m_4x-01,2023-03-14,15:07:46,Dag_20230314_1m_4x-01_000002.tif,,757,,7F270841-96DB-40A5-9AF9-9E883D7DB4F1,513,971,210,474,1287,32,22,2023-03-14 15:07:46.351000,85.766,1.8293,1,359.4857,21.3942,5127.27,0.5224,122.432,129.7233,131.4563,,,29454.1139599619,8519.763932756783,0,0,0,0,0,0,,,,0.6365,0.8675,0.8163,1.1528,89.1616,1.0,47.25,1.0,24.3907,7597.481,21.3942,15,-90,0.0,1.3546,359.4857,0,1.0,24.9825,24.9825,127.767,33.8421,99.9299,1,,,,1.1208,0,0,18.4723,0,0,0,0,26320,0.8627,0.1229,13.7197,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:46,Dag_20230314_1m_4x-01_000002.tif,,758,,99F89AC9-8CD1-4005-A881-2F857DB61D5C,513,766,198,508,1287,50,74,2023-03-14 15:07:46.351000,85.766,1.8293,1,1797.7397,47.843,57339.52,0.6821,129.2954,139.0637,144.0596,,,42731.65225351652,22085.778151066355,0,0,0,0,0,0,,,,0.0457,0.0916,0.3473,10.9143,311.0903,0.3756,36.1612,32.2573,95.0728,449953.1,47.843,70,0,1.5088,0.3986,1797.7397,0,0.031,282.2454,8.7498,136.6938,112.5019,581.9905,3,,,,1.8708,0,0,13.2829,0,0,0,0,100880,0.1817,0.4968,64.9402,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:46,Dag_20230314_1m_4x-01_000002.tif,,759,,A09545CB-D805-4FF2-9C26-7C774D0556C0,514,427,248,560,1287,32,35,2023-03-14 15:07:46.517000,85.937,1.8293,1,743.5612,30.769,15252.42,0.7142,118.5266,126.0224,129.2857,,,44185.30874996372,11292.090606272373,0,0,0,0,0,0,,,,0.5779,0.6778,0.8227,1.4753,127.6661,0.9309,47.831,2.1752,36.7893,26071.24,30.769,-70,10,0.1858,0.8433,743.5612,0,0.4597,50.9765,23.4352,124.1289,42.9885,148.8233,1,,,,1.1657,0,0,17.7164,0,0,0,0,44314,0.3864,0.1636,30.1835,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,760,,EE1D994C-DF91-4F80-9FFB-1C53B41ECA89,518,315,1774,594,1287,78,56,2023-03-14 15:07:47.186000,86.594,1.8293,1,1187.4407,38.8831,30780.93,0.5556,131.6967,137.1939,140.2131,,,25781.006039344087,13805.79028804116,0,0,0,0,0,0,,,,0.0,0.1208,0.2034,8.2774,320.9244,0.3292,43.6313,23.9626,98.1724,495412.9,38.8831,10,-80,0.7323,0.5773,1187.4407,0,0.0417,204.3952,8.5298,135.8848,117.9898,425.8499,2,,,,1.3269,0,0,13.8764,0,0,0,0,70796,0.0579,0.6039,70.428,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,761,,733F8221-9C8B-4821-BC3A-91B79D80C947,519,695,568,674,1287,35,31,2023-03-14 15:07:47.352000,86.766,1.8293,1,636.2028,28.4612,12071.39,0.7485,79.2911,84.7595,89.3038,,,16341.9851195534,7036.332477545215,0,0,0,0,0,0,,,,0.6272,0.5,0.8358,1.9998,124.2783,0.8733,148.4605,4.0348,35.9254,24277.51,28.5192,10,-90,0.6634,0.6012,638.799,0,0.2478,65.4225,16.2144,83.6772,39.3299,163.2739,1,,,,1.3138,0,0,36.0297,0,0,0,0,26442,0.4888,0.2078,30.1835,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,762,,5BA1029F-4E37-4CD4-A553-65A84B198E76,520,918,997,711,1287,28,31,2023-03-14 15:07:47.519000,86.937,1.8293,1,592.2539,27.4605,10842.41,0.841,108.4783,117.1873,119.3545,,,38108.63917646271,9679.886732706986,0,0,0,0,0,0,,,,0.8751,0.9686,0.9817,1.0325,102.1602,1.0,45.037,1.0,28.7098,12390.57,27.4605,50,0,0.0,1.1239,592.2539,0,1.0,28.4842,28.4842,114.8261,32.0127,113.9366,1,,,,1.1153,0,0,25.1096,0,0,0,0,34333,0.8552,0.0435,24.6955,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,763,,F51A65D7-4729-49AF-B7EC-2A89ED6D96C4,520,617,466,741,1287,30,24,2023-03-14 15:07:47.519000,86.937,1.8293,1,347.4316,21.0324,4871.556,0.6896,104.0846,114.0995,117.7562,,,22483.086306236477,6832.850275648166,0,0,0,0,0,0,,,,0.7539,0.9036,0.9104,1.1067,85.8873,1.0,69.0222,1.0,23.476,6774.416,21.0324,15,-90,0.0,1.2483,347.4316,0,1.0,24.1788,24.1788,111.5323,30.1835,96.7152,1,,,,1.1261,0,0,23.898,0,0,0,0,22418,0.6917,0.1041,17.3783,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,764,,84513BCD-9A16-4B3E-B44A-9B2F6BF3E903,521,729,1307,773,1287,40,39,2023-03-14 15:07:47.686000,87.094,1.8293,1,472.7994,24.5354,7733.554,0.1769,126.377,132.4563,135.8968,,,75474.83701203854,18110.92231188265,0,0,0,0,0,0,,,,0.1347,0.4179,0.3205,2.3931,145.3512,1.0,52.7059,5.3306,42.4804,40138.83,24.5354,30,-45,0.0624,0.9413,472.7994,0,0.1876,67.0462,12.5776,131.0278,63.1108,159.2476,1,,,,1.0956,0,0,13.2091,0,0,0,0,33019,0.7173,0.4224,7.3172,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,765,,C87B47E2-E782-4F7D-A8DF-1C260B66BA3F,522,862,1742,815,1287,55,89,2023-03-14 15:07:47.853000,87.266,1.8293,1,1969.6212,50.0779,65756.37,0.6221,122.3459,129.2444,132.8083,,,31752.873231460228,18205.7890712803,0,0,0,0,0,0,,,,0.0,0.0922,0.2617,10.845,382.061,0.3008,80.1655,32.0394,117.7866,855630.4,50.151,-90,0,1.149,0.4653,1975.3696,0,0.0312,292.8682,9.1409,127.5877,136.2828,604.0182,1,,,,1.5809,0,0,18.4514,0,0,0,0,101815,0.1858,0.5748,74.0866,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:47,Dag_20230314_1m_4x-01_000002.tif,,766,,E52C428B-8BF2-4326-BFCA-DFE38C1AAB46,522,559,277,872,1287,24,46,2023-03-14 15:07:47.853000,87.266,1.8293,1,564.0133,26.7978,10076.22,0.2319,91.1181,89.7465,89.2917,,,4862.55445287653,3460.913083234722,0,0,0,0,0,0,,,,0.1993,0.4618,0.4044,2.1655,141.9598,0.9366,153.2152,4.5849,41.4133,37189.36,26.7978,75,-10,0.1181,0.8944,564.0133,0,0.2181,66.4728,14.4983,90.1111,59.4522,161.9423,1,,,,1.1408,0,0,31.7772,0,0,0,0,25952,0.3706,0.3529,11.8904,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:48,Dag_20230314_1m_4x-01_000002.tif,,767,,F73EA013-F1CE-41D2-B9AF-AB2B26969240,524,581,976,898,1287,26,48,2023-03-14 15:07:48.187000,87.594,1.8293,1,675.2675,29.322,13200.11,0.3908,109.429,113.6163,116.2508,,,52593.33871236433,14884.741447158696,0,0,0,0,0,0,,,,0.2565,0.3411,0.5244,2.9316,151.3124,0.8631,103.5,7.0685,44.513,46180.46,29.322,-80,0,0.402,0.7132,675.2675,0,0.1415,88.4835,12.518,112.6586,63.1108,202.003,1,,,,1.335,0,0,27.2167,0,0,0,0,37290,0.2443,0.3413,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:48,Dag_20230314_1m_4x-01_000002.tif,,768,,761025A8-4EE9-406B-81FE-C5FBFC03D385,527,700,1480,926,1287,83,83,2023-03-14 15:07:48.686000,88.094,1.8293,1,2287.4296,53.9671,82297.26,0.9095,111.7698,113.8414,121.0606,,,45256.62072068408,25616.384366691564,0,0,0,0,0,0,,,,0.0,0.036,0.2985,27.7992,407.6209,0.2364,163.6916,85.322,126.2725,1054205.0,54.0013,50,20,2.8413,0.2603,2290.3332,0,0.0117,509.4452,5.9709,114.0474,132.6242,1030.8321,1,,,,2.5289,0,0,23.9786,0,0,0,0,103555,0.1737,0.5726,116.1606,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:48,Dag_20230314_1m_4x-01_000002.tif,,769,,909F1385-1DC8-4252-B555-8B9E5D897F72,527,685,1252,1011,1287,25,28,2023-03-14 15:07:48.686000,88.094,1.8293,1,352.2463,21.1777,4973.172,0.7965,110.4877,121.0394,125.6847,,,7239.394189364482,3195.1552561237704,0,0,0,0,0,0,,,,0.8484,0.9635,0.9687,1.0379,83.0122,1.0,66.3182,1.0,22.663,6094.674,21.1777,-75,0,0.0,1.1272,352.2463,0,1.0,23.532,23.532,118.3941,26.5249,94.1282,1,,,,1.1339,0,0,19.5441,0,0,0,0,24034,0.8062,0.0655,19.2077,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,770,,02EC8B89-E66B-4179-A8C0-1BBA1906BC37,531,377,234,1038,1287,50,48,2023-03-14 15:07:49.353000,88.766,1.8293,1,675.2675,29.322,13200.11,0.9339,119.3776,125.8338,131.0151,,,13823.602138255697,8418.21529048881,0,0,0,0,0,0,,,,0.3286,0.1544,0.2733,6.4749,202.2034,0.4363,106.4643,18.287,60.8242,117822.5,29.4918,15,-75,1.1412,0.467,683.1109,0,0.0547,142.9648,7.8178,124.4955,66.7694,301.5652,1,,,,1.4914,0,0,18.9107,0,0,0,0,41208,0.3659,0.5179,53.9643,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,771,,74D7CDDC-7A63-472D-A5FE-7AA519435DA9,533,272,1292,1090,1287,29,90,2023-03-14 15:07:49.686000,89.094,1.8293,1,1295.5574,40.6147,35079.13,0.1645,108.55,111.5321,113.7946,,,27417.253088566922,12294.673903035577,0,0,0,0,0,0,,,,0.0,0.1531,0.2117,6.5332,297.8421,0.6141,116.555,18.4706,91.0585,395330.2,40.6583,-80,5,0.3306,0.7515,1298.34,0,0.0541,186.2117,10.0815,110.9,139.9415,392.5864,1,,,,1.3181,0,0,28.1382,0,0,0,0,62104,0.127,0.554,24.6955,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,772,,A4039581-5D10-4E6D-AF10-98AF8396122E,533,361,1151,1121,1287,53,57,2023-03-14 15:07:49.686000,89.094,1.8293,1,704.0744,29.9409,14053.73,0.85,116.0936,113.345,117.6579,,,17336.965833042934,10325.672664380636,0,0,0,0,0,0,,,,0.2145,0.1178,0.1964,8.4917,243.5705,0.3094,166.2774,24.637,73.6801,209435.3,29.9409,-80,10,1.1102,0.4739,704.0744,0,0.0406,167.916,6.8156,114.6433,79.5746,349.4632,1,,,,1.4348,0,0,24.3272,0,0,0,0,39208,0.3306,0.5936,64.9402,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,773,,991AF4F7-D144-4A96-B0BE-755873D88ADC,533,978,737,0,1379,25,33,2023-03-14 15:07:49.686000,89.094,1.8293,1,342.6262,20.8865,4770.838,0.5992,134.6734,144.8241,148.0804,,,43375.48021730842,10915.894997483167,0,0,0,0,0,0,,,,0.6317,0.6338,0.8216,1.5778,95.7292,0.979,28.1818,2.5673,26.7281,9997.77,21.6804,65,0,0.1907,0.8398,369.1697,0,0.3895,42.4749,16.5446,142.1709,35.6713,118.0391,1,,,,1.2331,0,0,5.9555,0,0,0,0,28292,0.5764,0.2186,19.2077,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,774,,C06EC53F-473C-47C0-97F0-EF4B1001282F,533,572,621,27,1379,37,35,2023-03-14 15:07:49.686000,89.094,1.8293,1,592.2539,27.4605,10842.41,0.6709,120.7993,129.7492,132.2943,,,31916.702038094707,10920.506749344117,0,0,0,0,0,0,,,,0.3858,0.3073,0.6036,3.2537,134.1489,0.7162,58.8511,8.0984,38.7202,30395.61,27.4605,-40,50,0.8569,0.5385,592.2539,0,0.1235,90.0162,11.1153,127.388,48.4764,202.263,2,,,,1.5078,0,0,17.2843,0,0,0,0,38089,0.145,0.2908,28.3541,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,775,,0E01855E-EDEE-45AC-B5BC-221AF20800CE,534,918,1723,66,1379,49,82,2023-03-14 15:07:49.854000,89.266,1.8293,1,1686.6512,46.3412,52107.68,0.5468,128.9585,136.4964,139.8369,,,33153.09403562733,17887.426646285923,0,0,0,0,0,0,,,,0.0,0.1131,0.2998,8.8451,318.0281,0.3918,47.8625,25.7488,97.207,480939.9,46.3803,-85,10,0.9599,0.5102,1689.4929,0,0.0388,245.5909,9.538,134.6094,125.307,510.2578,1,,,,1.6044,0,0,16.7518,0,0,0,0,94092,0.0546,0.5233,53.9643,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:49,Dag_20230314_1m_4x-01_000002.tif,,776,,FE391A55-2193-420A-9065-955FB39A46E8,534,744,858,117,1379,71,77,2023-03-14 15:07:49.854000,89.266,1.8293,1,2258.4072,53.6236,80735.99,0.7471,118.9677,128.1392,132.5724,,,68250.26053936896,25631.457378687133,0,0,0,0,0,0,,,,0.0818,0.1002,0.3903,9.9818,355.713,0.3396,44.2042,29.3246,109.6056,689439.8,53.6581,-80,45,1.5173,0.3973,2261.3084,0,0.0341,297.0165,10.1286,125.8942,117.9898,614.2902,2,,,,1.7269,0,0,15.8266,0,0,0,0,113053,0.2314,0.5108,99.6968,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,777,,375BB874-5C39-4245-8A50-33FC70E55CFF,535,304,1080,190,1379,30,71,2023-03-14 15:07:50.021000,89.437,1.8293,1,809.8608,32.1115,17337.21,0.1994,126.2356,131.7251,134.8272,,,22758.497742591335,10259.346452134796,0,0,0,0,0,0,,,,0.0,0.2357,0.2068,4.2427,230.1587,0.6006,59.1148,11.2398,69.4626,175489.6,32.1115,-80,5,0.1396,0.8775,809.8608,0,0.089,119.8659,10.6644,130.4293,105.1847,261.0606,1,,,,1.1343,0,0,18.2323,0,0,0,0,49824,0.5507,0.5377,22.8663,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,778,,3C4DD4BF-EE9B-4DC5-B1E8-56275E7A239A,535,948,370,222,1379,29,28,2023-03-14 15:07:50.021000,89.437,1.8293,1,418.097,23.0724,6431.013,0.8501,100.7565,109.8478,114.1217,,,9459.033707700699,3858.6555026220026,0,0,0,0,0,0,,,,0.8789,0.9236,0.979,1.0827,89.64,1.0,83.3043,1.0,24.7464,7934.742,23.0724,-15,45,0.0,1.1083,418.097,0,1.0,25.5833,25.5833,107.613,28.3541,102.3331,1,,,,1.1416,0,0,28.059,0,0,0,0,24751,0.8314,0.0676,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,779,,78B92A3C-8A84-476A-91CD-21138C4ACCF0,535,493,144,253,1379,59,53,2023-03-14 15:07:50.021000,89.437,1.8293,1,1412.8463,42.4133,39949.02,0.8138,111.4867,117.6179,121.3123,,,28932.953025579638,12525.183876016554,0,0,0,0,0,0,,,,0.1491,0.215,0.4098,4.6508,243.9868,0.4941,107.8393,12.531,73.8834,211173.4,42.4974,0,70,0.955,0.5115,1418.452,0,0.0798,159.1463,12.7002,116.2176,81.4038,343.693,1,,,,1.4087,0,0,22.3317,0,0,0,0,69963,0.0905,0.4259,66.7694,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,780,,FF220A26-F190-48B6-9BC4-09FA152308B0,536,447,1547,314,1379,63,48,2023-03-14 15:07:50.188000,89.594,1.8293,1,430.4526,23.4109,6718.182,0.3389,111.2681,111.2426,117.3532,,,9062.377932851883,5710.426043103862,0,0,0,0,0,0,,,,0.1176,0.1104,0.1274,9.0566,245.1533,0.232,140.5915,26.4143,74.3915,215560.5,23.4109,25,-65,0.4456,0.6917,430.4526,0,0.0379,144.1247,5.4563,111.9149,99.6968,299.1621,1,,,,1.2203,0,0,28.0217,0,0,0,0,26300,0.3901,0.6853,39.3299,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,781,,721A2062-D2E9-48B0-B7FF-D6FBCB3E650D,536,228,1412,379,1379,36,82,2023-03-14 15:07:50.188000,89.594,1.8293,1,1181.9185,38.7926,30566.46,0.2655,98.4798,99.3372,102.9865,,,25952.795549303966,12790.510267456722,0,0,0,0,0,0,,,,0.0,0.1128,0.249,8.8657,276.9529,0.5039,181.2906,25.8138,84.2494,313111.8,38.8379,75,-15,0.6914,0.5912,1184.6793,0,0.0387,211.9399,8.2103,99.4855,125.307,440.3005,1,,,,1.5898,0,0,30.1749,0,0,0,0,51633,0.4012,0.5396,30.1835,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,782,,716B4D76-C976-41D3-B111-A7618752691F,536,332,260,417,1379,28,26,2023-03-14 15:07:50.188000,89.594,1.8293,1,393.531,22.3844,5872.625,0.9132,105.5091,112.9318,116.2,,,8733.734722614536,3650.221897537123,0,0,0,0,0,0,,,,0.9183,0.9719,0.9948,1.0289,85.9443,1.0,114.4783,1.0,23.5268,6818.501,22.4539,15,-90,0.0,1.085,395.9787,0,1.0,24.4467,24.4467,111.0636,26.5249,97.7868,1,,,,1.1378,0,0,23.1791,0,0,0,0,24434,0.9216,0.0486,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,783,,9CF8C24D-F0E6-4D78-BE31-1DD155DC6C49,536,250,153,447,1379,35,44,2023-03-14 15:07:50.188000,89.594,1.8293,1,664.8251,29.0944,12895.11,0.6749,130.9786,133.5138,134.8746,,,30651.123287426843,8566.448940253771,0,0,0,0,0,0,,,,0.4861,0.666,0.8093,1.5016,154.6809,0.8654,66.0759,2.2785,45.4784,49251.0,35.4091,50,-15,0.0131,0.987,984.7332,0,0.4389,58.38,25.622,132.9358,57.6229,168.004,2,,,,1.0861,0,0,12.2748,0,0,0,0,43470,0.4812,0.3603,32.0127,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,784,,A7994F4D-A925-4485-9567-6F301D647342,538,402,1614,484,1379,28,26,2023-03-14 15:07:50.522000,89.937,1.8293,1,366.7453,21.6091,5283.366,0.864,81.2967,84.2967,87.1627,,,6551.33549446612,3276.338777241339,0,0,0,0,0,0,,,,0.8575,0.8913,0.9751,1.122,85.6163,1.0,133.587,1.0,23.476,6774.416,21.6091,5,-90,0.0,1.0684,366.7453,0,1.0,24.8256,24.8256,83.7177,26.5249,99.3022,1,,,,1.1599,0,0,41.0236,0,0,0,0,17497,0.82,0.0795,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,785,,7989FC10-4086-4A75-A4FA-6492C8D13084,538,868,584,514,1379,28,27,2023-03-14 15:07:50.522000,89.937,1.8293,1,408.247,22.799,6205.092,0.9339,124.9292,132.7257,135.7522,,,29557.559210483563,8184.291361287546,0,0,0,0,0,0,,,,0.8919,0.9235,0.9858,1.0829,88.5187,1.0,27.1667,1.0,24.4923,7692.846,22.799,-45,-90,0.0,1.0459,408.247,0,1.0,25.3613,25.3613,130.7301,26.5249,101.4454,1,,,,1.146,0,0,13.5827,0,0,0,0,29545,0.8682,0.0691,22.8663,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,786,,1A283CFB-0D73-49EF-88A4-CE9731968589,540,329,1845,544,1379,78,66,2023-03-14 15:07:50.854000,90.266,1.8293,1,2622.8454,57.7885,101046.9,0.7266,117.9394,121.8446,124.4213,,,46132.69910622754,21090.646834602772,0,0,0,0,0,0,,,,0.0665,0.0873,0.4415,11.4521,350.7729,0.3868,73.5307,33.9485,107.9287,658278.2,57.9818,25,-75,1.7689,0.3611,2640.4237,0,0.0295,341.9028,10.0712,120.9589,123.4778,703.9482,1,,,,2.0068,0,0,26.1436,0,0,0,0,123741,0.1301,0.4646,90.5503,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,787,,1869D924-2C9E-4850-8E1A-D5C150D35347,540,479,986,624,1379,26,34,2023-03-14 15:07:50.854000,90.266,1.8293,1,323.5013,20.2952,4377.013,0.6448,119.3403,124.6492,130.1728,,,4485.459840012517,2795.4047012297474,0,0,0,0,0,0,,,,0.5954,0.5059,0.7938,1.9768,100.3121,0.9042,94.1695,3.9576,28.3541,11935.72,21.1777,-75,20,0.3826,0.7233,352.2463,0,0.2527,51.8499,13.1014,123.6963,37.5007,129.9026,1,,,,1.295,0,0,24.3474,0,0,0,0,23626,0.5027,0.2842,19.2077,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:50,Dag_20230314_1m_4x-01_000002.tif,,788,,AA98F6D1-4723-465D-92A9-9EAF958D17A2,540,567,579,652,1379,32,26,2023-03-14 15:07:50.854000,90.266,1.8293,1,447.8278,23.8787,7129.029,0.6808,126.4752,131.7149,134.6818,,,16288.784704999405,5893.555227752941,0,0,0,0,0,0,,,,0.7663,0.8984,0.9275,1.1131,99.8649,1.0,60.4074,1.0,27.9985,11492.14,25.6855,-25,-90,0.0,1.2692,518.1623,0,1.0,28.1053,28.1053,130.5041,35.6713,112.4212,1,,,,1.1257,0,0,11.6229,0,0,0,0,31582,0.8441,0.1471,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:51,Dag_20230314_1m_4x-01_000002.tif,,789,,4B4D7BDA-556F-4E8F-A1B4-CD5C0F3766A9,541,820,1239,686,1379,26,27,2023-03-14 15:07:51.022000,90.437,1.8293,1,391.0855,22.3147,5817.968,0.9903,96.6484,103.2877,104.1598,,,18688.71451710194,6050.564842830537,0,0,0,0,0,0,,,,0.8802,0.9719,0.9852,1.0289,86.4145,1.0,69.4043,1.0,23.8317,7087.033,22.3147,15,0,0.0,1.0148,391.0855,0,1.0,24.3357,24.3357,101.379,24.6955,97.3429,1,,,,1.1265,0,0,34.9853,0,0,0,0,22202,0.7939,0.0637,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:51,Dag_20230314_1m_4x-01_000002.tif,,790,,83CA9EFC-1375-4CB2-9C27-E402C1A1A959,541,972,42,714,1379,34,47,2023-03-14 15:07:51.022000,90.437,1.8293,1,754.1292,30.9869,15578.74,0.4212,107.3961,109.3102,111.4238,,,16522.18611494242,8417.123060313403,0,0,0,0,0,0,,,,0.1449,0.156,0.4195,6.4089,173.3173,0.6339,164.7153,18.0787,51.5253,71624.2,30.9869,55,-15,1.1543,0.4642,754.1292,0,0.0553,147.7823,8.1744,108.9723,68.5987,311.9133,1,,,,1.7997,0,0,32.0044,0,0,0,0,39339,0.2932,0.3986,26.5249,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:51,Dag_20230314_1m_4x-01_000002.tif,,791,,3A568DEF-1FA0-46FB-B421-641E4B119000,543,852,1500,750,1379,58,75,2023-03-14 15:07:51.355000,90.766,1.8293,1,1792.0302,47.767,57066.57,0.523,125.0245,133.4022,137.6481,,,37620.667032431265,18579.728544105135,0,0,0,0,0,0,,,,0.0039,0.1057,0.3159,9.4563,311.1246,0.4067,63.0276,27.6718,95.0728,449953.1,48.3347,60,-25,1.0742,0.4821,1834.8838,0,0.0361,263.7082,9.5299,131.3832,127.1363,546.476,1,,,,1.7565,0,0,16.6501,0,0,0,0,96698,0.1991,0.4976,59.4522,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:51,Dag_20230314_1m_4x-01_000002.tif,,792,,A6AE3EC3-AE9B-46EA-9C49-736D822096B0,543,621,1239,810,1379,83,85,2023-03-14 15:07:51.355000,90.766,1.8293,1,3342.9839,65.2412,145400.3,0.9465,121.3694,130.0947,134.7198,,,31214.119739483078,22927.473183443875,0,0,0,0,0,0,,,,0.041,0.044,0.3625,22.7444,423.4888,0.3044,70.8443,69.4393,131.2015,1182537.0,65.3282,55,-5,2.8819,0.2576,3351.8988,0,0.0144,543.2373,7.8232,128.0126,139.9415,1102.1209,1,,,,2.6025,0,0,19.8117,0,0,0,0,162192,0.2516,0.5027,123.4778,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:51,Dag_20230314_1m_4x-01_000002.tif,,793,,20264492-D302-4430-83F0-9ECE2FA9A258,544,521,1814,895,1379,71,66,2023-03-14 15:07:51.523000,90.937,1.8293,1,1418.452,42.4974,40187.02,0.1868,117.0348,120.1424,122.3113,,,24655.245560861338,13081.851105838266,0,0,0,0,0,0,,,,0.0,0.147,0.2171,6.8022,303.4291,0.5714,108.4611,19.3179,92.837,418949.4,42.4974,50,-45,0.4307,0.699,1418.452,0,0.0518,197.5983,10.2288,119.4652,138.1121,415.6542,1,,,,1.3699,0,0,24.3744,0,0,0,0,72157,0.3396,0.5422,26.5249,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:51,Dag_20230314_1m_4x-01_000002.tif,,794,,4E95F3D9-ABF8-428D-B5F7-1D2F63EA6CED,544,755,1780,968,1379,28,33,2023-03-14 15:07:51.523000,90.937,1.8293,1,477.814,24.6652,7856.916,0.7442,133.6181,143.9567,147.9567,,,53485.3323297197,13473.900067089366,0,0,0,0,0,0,,,,0.7394,0.6264,0.9012,1.5963,102.7033,0.9681,22.0,2.6356,28.7098,12390.57,24.9232,-90,15,0.4095,0.7094,487.863,0,0.3794,47.702,18.0989,141.3346,33.8421,131.6019,1,,,,1.2814,0,0,6.9267,0,0,0,0,35899,0.4924,0.1409,21.0369,object,,,,
